Energy;Month;Day;Hour
0,0;2;28;3
0,0;2;28;4
0,0;2;28;5
0,0;2;28;6
0,009;2;28;7
1,417;2;28;8
2,056;2;28;9
2,579;2;28;10
2,736;2;28;11
2,781;2;28;12
2,663;2;28;13
2,375;2;28;14
1,713;2;28;15
1,021;2;28;16
0,251;2;28;17
0,0;2;28;18
0,0;2;28;19
0,0;2;28;20
0,0;2;28;21
0,0;2;28;22
0,0;2;28;23
0,0;3;1;0
0,0;3;1;1
0,0;3;1;2
0,0;3;1;3
0,0;3;1;4
0,0;3;1;5
0,0;3;1;6
0,021;3;1;7
1,266;3;1;8
0,734;3;1;9
0,688;3;1;10
0,902;3;1;11
0,968;3;1;12
1,691;3;1;13
1,599;3;1;14
1,696;3;1;15
1,261;3;1;16
0,297;3;1;17
0,0;3;1;18
0,0;3;1;19
0,0;3;1;20
0,0;3;1;21
0,0;3;1;22
0,0;3;1;23
0,0;3;2;0
0,0;3;2;1
0,0;3;2;2
0,0;3;2;3
0,0;3;2;4
0,0;3;2;5
0,0;3;2;6
0,009;3;2;7
1,322;3;2;8
2,177;3;2;9
2,674;3;2;10
1,718;3;2;11
1,947;3;2;12
1,22;3;2;13
2,755;3;2;14
1,166;3;2;15
1,24;3;2;16
0,324;3;2;17
0,0;3;2;18
0,0;3;2;19
0,0;3;2;20
0,0;3;2;21
0,0;3;2;22
0,0;3;2;23
0,0;3;3;0
0,0;3;3;1
0,0;3;3;2
0,0;3;3;3
0,0;3;3;4
0,0;3;3;5
0,0;3;3;6
0,016;3;3;7
0,077;3;3;8
0,513;3;3;9
0,687;3;3;10
0,997;3;3;11
0,609;3;3;12
0,681;3;3;13
0,421;3;3;14
1,259;3;3;15
0,963;3;3;16
0,337;3;3;17
0,0;3;3;18
0,0;3;3;19
0,0;3;3;20
0,0;3;3;21
0,0;3;3;22
0,0;3;3;23
0,0;3;4;0
0,0;3;4;1
0,0;3;4;2
0,0;3;4;3
0,0;3;4;4
0,0;3;4;5
0,0;3;4;6
0,036;3;4;7
0,948;3;4;8
1,927;3;4;9
1,969;3;4;10
2,28;3;4;11
2,342;3;4;12
2,759;3;4;13
1,693;3;4;14
1,156;3;4;15
0,999;3;4;16
0,207;3;4;17
0,0;3;4;18
0,0;3;4;19
0,0;3;4;20
0,0;3;4;21
0,0;3;4;22
0,0;3;4;23
0,0;3;5;0
0,0;3;5;1
0,0;3;5;2
0,0;3;5;3
0,0;3;5;4
0,0;3;5;5
0,0;3;5;6
0,069;3;5;7
0,158;3;5;8
0,215;3;5;9
0,288;3;5;10
0,391;3;5;11
2,945;3;5;12
3,013;3;5;13
2,624;3;5;14
2,023;3;5;15
1,245;3;5;16
0,355;3;5;17
0,0;3;5;18
0,0;3;5;19
0,0;3;5;20
0,0;3;5;21
0,0;3;5;22
0,0;3;5;23
0,0;3;6;0
0,0;3;6;1
0,0;3;6;2
0,0;3;6;3
0,0;3;6;4
0,0;3;6;5
0,0;3;6;6
0,089;3;6;7
1,449;3;6;8
2,252;3;6;9
2,718;3;6;10
3,066;3;6;11
1,303;3;6;12
0,434;3;6;13
2,716;3;6;14
2,019;3;6;15
1,329;3;6;16
0,383;3;6;17
0,0;3;6;18
0,0;3;6;19
0,0;3;6;20
0,0;3;6;21
0,0;3;6;22
0,0;3;6;23
0,0;3;7;0
0,0;3;7;1
0,0;3;7;2
0,0;3;7;3
0,0;3;7;4
0,0;3;7;5
0,0;3;7;6
0,082;3;7;7
1,114;3;7;8
1,809;3;7;9
2,205;3;7;10
2,93;3;7;11
2,884;3;7;12
2,71;3;7;13
2,506;3;7;14
2,005;3;7;15
1,093;3;7;16
0,359;3;7;17
0,0;3;7;18
0,0;3;7;19
0,0;3;7;20
0,0;3;7;21
0,0;3;7;22
0,0;3;7;23
0,0;3;8;0
0,0;3;8;1
0,0;3;8;2
0,0;3;8;3
0,0;3;8;4
0,0;3;8;5
0,0;3;8;6
0,122;3;8;7
1,446;3;8;8
2,139;3;8;9
2,648;3;8;10
2,937;3;8;11
2,607;3;8;12
1,667;3;8;13
0,691;3;8;14
0,597;3;8;15
0,593;3;8;16
0,236;3;8;17
0,0;3;8;18
0,0;3;8;19
0,0;3;8;20
0,0;3;8;21
0,0;3;8;22
0,0;3;8;23
0,0;3;9;0
0,0;3;9;1
0,0;3;9;2
0,0;3;9;3
0,0;3;9;4
0,0;3;9;5
0,0;3;9;6
0,078;3;9;7
1,06;3;9;8
1,659;3;9;9
2,494;3;9;10
2,933;3;9;11
2,978;3;9;12
2,918;3;9;13
2,584;3;9;14
2,022;3;9;15
1,187;3;9;16
0,368;3;9;17
0,0;3;9;18
0,0;3;9;19
0,0;3;9;20
0,0;3;9;21
0,0;3;9;22
0,0;3;9;23
0,0;3;10;0
0,0;3;10;1
0,0;3;10;2
0,0;3;10;3
0,0;3;10;4
0,0;3;10;5
0,0;3;10;6
0,046;3;10;7
0,553;3;10;8
2,012;3;10;9
2,495;3;10;10
2,677;3;10;11
2,84;3;10;12
2,711;3;10;13
2,365;3;10;14
1,895;3;10;15
1,18;3;10;16
0,369;3;10;17
0,0;3;10;18
0,0;3;10;19
0,0;3;10;20
0,0;3;10;21
0,0;3;10;22
0,0;3;10;23
0,0;3;11;0
0,0;3;11;1
0,0;3;11;2
0,0;3;11;3
0,0;3;11;4
0,0;3;11;5
0,0;3;11;6
0,44;3;11;7
1,431;3;11;8
2,095;3;11;9
2,544;3;11;10
2,767;3;11;11
2,798;3;11;12
2,744;3;11;13
2,332;3;11;14
1,384;3;11;15
1,001;3;11;16
0,286;3;11;17
0,0;3;11;18
0,0;3;11;19
0,0;3;11;20
0,0;3;11;21
0,0;3;11;22
0,0;3;11;23
0,0;3;12;0
0,0;3;12;1
0,0;3;12;2
0,0;3;12;3
0,0;3;12;4
0,0;3;12;5
0,0;3;12;6
0,169;3;12;7
0,862;3;12;8
1,331;3;12;9
1,938;3;12;10
2,333;3;12;11
2,275;3;12;12
2,542;3;12;13
1,396;3;12;14
1,114;3;12;15
0,758;3;12;16
0,256;3;12;17
0,0;3;12;18
0,0;3;12;19
0,0;3;12;20
0,0;3;12;21
0,0;3;12;22
0,0;3;12;23
0,0;3;13;0
0,0;3;13;1
0,0;3;13;2
0,0;3;13;3
0,0;3;13;4
0,0;3;13;5
0,0;3;13;6
0,454;3;13;7
1,229;3;13;8
2,165;3;13;9
2,678;3;13;10
2,87;3;13;11
2,89;3;13;12
2,745;3;13;13
2,473;3;13;14
1,941;3;13;15
1,243;3;13;16
0,385;3;13;17
0,0;3;13;18
0,0;3;13;19
0,0;3;13;20
0,0;3;13;21
0,0;3;13;22
0,0;3;13;23
0,0;3;14;0
0,0;3;14;1
0,0;3;14;2
0,0;3;14;3
0,0;3;14;4
0,0;3;14;5
0,0;3;14;6
0,5;3;14;7
1,463;3;14;8
2,192;3;14;9
2,687;3;14;10
2,957;3;14;11
2,981;3;14;12
2,794;3;14;13
2,465;3;14;14
1,936;3;14;15
1,201;3;14;16
0,386;3;14;17
0,0;3;14;18
0,0;3;14;19
0,0;3;14;20
0,0;3;14;21
0,0;3;14;22
0,0;3;14;23
0,0;3;15;0
0,0;3;15;1
0,0;3;15;2
0,0;3;15;3
0,0;3;15;4
0,0;3;15;5
0,0;3;15;6
0,312;3;15;7
1,39;3;15;8
2,017;3;15;9
2,652;3;15;10
1,744;3;15;11
3,085;3;15;12
2,795;3;15;13
0,262;3;15;14
0,142;3;15;15
1,314;3;15;16
0,382;3;15;17
0,0;3;15;18
0,0;3;15;19
0,0;3;15;20
0,0;3;15;21
0,0;3;15;22
0,0;3;15;23
0,0;3;16;0
0,0;3;16;1
0,0;3;16;2
0,0;3;16;3
0,0;3;16;4
0,0;3;16;5
0,0;3;16;6
0,606;3;16;7
1,63;3;16;8
1,32;3;16;9
2,376;3;16;10
1,225;3;16;11
0,984;3;16;12
0,47;3;16;13
0,3;3;16;14
1,177;3;16;15
0,067;3;16;16
0,436;3;16;17
0,0;3;16;18
0,0;3;16;19
0,0;3;16;20
0,0;3;16;21
0,0;3;16;22
0,0;3;16;23
0,0;3;17;0
0,0;3;17;1
0,0;3;17;2
0,0;3;17;3
0,0;3;17;4
0,0;3;17;5
0,0;3;17;6
0,534;3;17;7
0,261;3;17;8
0,44;3;17;9
0,693;3;17;10
1,32;3;17;11
0,681;3;17;12
1,286;3;17;13
1,933;3;17;14
1,976;3;17;15
0,68;3;17;16
0,396;3;17;17
0,0;3;17;18
0,0;3;17;19
0,0;3;17;20
0,0;3;17;21
0,0;3;17;22
0,0;3;17;23
0,0;3;18;0
0,0;3;18;1
0,0;3;18;2
0,0;3;18;3
0,0;3;18;4
0,0;3;18;5
0,0;3;18;6
0,102;3;18;7
0,298;3;18;8
0,663;3;18;9
1,424;3;18;10
2,308;3;18;11
1,645;3;18;12
1,798;3;18;13
1,694;3;18;14
0,976;3;18;15
0,659;3;18;16
0,327;3;18;17
0,0;3;18;18
0,0;3;18;19
0,0;3;18;20
0,0;3;18;21
0,0;3;18;22
0,0;3;18;23
0,0;3;19;0
0,0;3;19;1
0,0;3;19;2
0,0;3;19;3
0,0;3;19;4
0,0;3;19;5
0,0;3;19;6
0,15;3;19;7
0,868;3;19;8
1,146;3;19;9
2,663;3;19;10
2,982;3;19;11
3,019;3;19;12
2,49;3;19;13
2,111;3;19;14
1,772;3;19;15
1,226;3;19;16
0,414;3;19;17
0,0;3;19;18
0,0;3;19;19
0,0;3;19;20
0,0;3;19;21
0,0;3;19;22
0,0;3;19;23
0,0;3;20;0
0,0;3;20;1
0,0;3;20;2
0,0;3;20;3
0,0;3;20;4
0,0;3;20;5
0,0;3;20;6
0,056;3;20;7
0,278;3;20;8
0,469;3;20;9
0,667;3;20;10
1,572;3;20;11
0,391;3;20;12
0,415;3;20;13
0,333;3;20;14
0,433;3;20;15
0,308;3;20;16
0,171;3;20;17
0,0;3;20;18
0,0;3;20;19
0,0;3;20;20
0,0;3;20;21
0,0;3;20;22
0,0;3;20;23
0,0;3;21;0
0,0;3;21;1
0,0;3;21;2
0,0;3;21;3
0,0;3;21;4
0,0;3;21;5
0,0;3;21;6
0,101;3;21;7
0,153;3;21;8
0,217;3;21;9
0,21;3;21;10
0,47;3;21;11
0,388;3;21;12
0,459;3;21;13
0,289;3;21;14
0,786;3;21;15
0,302;3;21;16
0,214;3;21;17
0,003;3;21;18
0,0;3;21;19
0,0;3;21;20
0,0;3;21;21
0,0;3;21;22
0,0;3;21;23
0,0;3;22;0
0,0;3;22;1
0,0;3;22;2
0,0;3;22;3
0,0;3;22;4
0,0;3;22;5
0,0;3;22;6
0,651;3;22;7
1,677;3;22;8
2,087;3;22;9
2,158;3;22;10
1,828;3;22;11
0,715;3;22;12
2,071;3;22;13
2,293;3;22;14
1,321;3;22;15
0,451;3;22;16
0,092;3;22;17
0,0;3;22;18
0,0;3;22;19
0,0;3;22;20
0,0;3;22;21
0,0;3;22;22
0,0;3;22;23
0,0;3;23;0
0,0;3;23;1
0,0;3;23;2
0,0;3;23;3
0,0;3;23;4
0,0;3;23;5
0,0;3;23;6
0,208;3;23;7
0,746;3;23;8
1,305;3;23;9
0,65;3;23;10
2,633;3;23;11
1,627;3;23;12
2,621;3;23;13
2,737;3;23;14
0,992;3;23;15
1,373;3;23;16
0,44;3;23;17
0,01;3;23;18
0,0;3;23;19
0,0;3;23;20
0,0;3;23;21
0,0;3;23;22
0,0;3;23;23
0,0;3;24;0
0,0;3;24;1
0,0;3;24;2
0,0;3;24;3
0,0;3;24;4
0,0;3;24;5
0,0;3;24;6
0,032;3;24;7
0,41;3;24;8
1,053;3;24;9
2,877;3;24;10
3,014;3;24;11
1,783;3;24;12
1,048;3;24;13
0,299;3;24;14
1,093;3;24;15
0,257;3;24;16
0,281;3;24;17
0,003;3;24;18
0,0;3;24;19
0,0;3;24;20
0,0;3;24;21
0,0;3;24;22
0,0;3;24;23
0,0;3;25;0
0,0;3;25;1
0,0;3;25;2
0,0;3;25;3
0,0;3;25;4
0,0;3;25;5
0,0;3;25;6
0,721;3;25;7
1,712;3;25;8
2,46;3;25;9
2,95;3;25;10
3,199;3;25;11
3,23;3;25;12
3,044;3;25;13
2,631;3;25;14
2,095;3;25;15
1,171;3;25;16
0,446;3;25;17
0,014;3;25;18
0,0;3;25;19
0,0;3;25;20
0,0;3;25;21
0,0;3;25;22
0,0;3;25;23
0,0;3;26;0
0,0;3;26;1
0,0;3;26;2
0,0;3;26;3
0,0;3;26;4
0,0;3;26;5
0,0;3;26;6
0,769;3;26;7
1,77;3;26;8
2,515;3;26;9
3,028;3;26;10
3,307;3;26;11
3,415;3;26;12
3,213;3;26;13
2,87;3;26;14
2,257;3;26;15
1,374;3;26;16
0,465;3;26;17
0,023;3;26;18
0,0;3;26;19
0,0;3;26;20
0,0;3;26;21
0,0;3;26;22
0,0;3;26;23
0,0;3;27;0
0,0;3;27;1
0,0;3;27;2
0,0;3;27;3
0,0;3;27;4
0,0;3;27;5
0,0;3;27;6
0,232;3;27;7
0,277;3;27;8
0,384;3;27;9
1,187;3;27;10
1,385;3;27;11
0,968;3;27;12
0,908;3;27;13
0,972;3;27;14
1,846;3;27;15
1,231;3;27;16
0,469;3;27;17
0,03;3;27;18
0,0;3;27;19
0,0;3;27;20
0,0;3;27;21
0,0;3;27;22
0,0;3;27;23
0,0;3;28;0
0,0;3;28;1
0,0;3;28;2
0,0;3;28;3
0,0;3;28;4
0,0;3;28;5
0,0;3;28;6
0,788;3;28;7
1,769;3;28;8
2,448;3;28;9
2,913;3;28;10
3,176;3;28;11
3,231;3;28;12
3,054;3;28;13
2,739;3;28;14
2,142;3;28;15
1,216;3;28;16
0,46;3;28;17
0,027;3;28;18
0,0;3;28;19
0,0;3;28;20
0,0;3;28;21
0,0;3;28;22
0,0;3;28;23
0,0;3;29;0
0,0;3;29;1
0,0;3;29;2
0,0;3;29;3
0,0;3;29;4
0,0;3;29;5
0,0;3;29;6
0,781;3;29;7
1,716;3;29;8
2,372;3;29;9
2,843;3;29;10
3,108;3;29;11
3,153;3;29;12
2,914;3;29;13
2,534;3;29;14
2,048;3;29;15
1,158;3;29;16
0,454;3;29;17
0,034;3;29;18
0,0;3;29;19
0,0;3;29;20
0,0;3;29;21
0,0;3;29;22
0,0;3;29;23
0,0;3;30;0
0,0;3;30;1
0,0;3;30;2
0,0;3;30;3
0,0;3;30;4
0,0;3;30;5
0,0;3;30;6
0,421;3;30;7
0,393;3;30;8
0,289;3;30;9
0,384;3;30;10
0,226;3;30;11
0,216;3;30;12
0,494;3;30;13
0,422;3;30;14
0,461;3;30;15
0,231;3;30;16
0,226;3;30;17
0,026;3;30;18
0,0;3;30;19
0,0;3;30;20
0,0;3;30;21
0,0;3;30;22
0,0;3;30;23
0,0;3;31;0
0,0;3;31;1
0,0;3;31;2
0,0;3;31;3
0,0;3;31;4
0,0;3;31;5
0,0;3;31;6
0,055;3;31;7
0,084;3;31;8
0,231;3;31;9
0,42;3;31;10
0,406;3;31;11
0,837;3;31;12
0,63;3;31;13
2,283;3;31;14
0,126;3;31;15
0,138;3;31;16
0,397;3;31;17
0,014;3;31;18
0,0;3;31;19
0,0;3;31;20
0,0;3;31;21
0,0;3;31;22
0,0;3;31;23
0,0;4;1;0
0,0;4;1;1
0,0;4;1;2
0,0;4;1;3
0,0;4;1;4
0,0;4;1;5
0,0;4;1;6
0,35;4;1;7
0,506;4;1;8
0,235;4;1;9
1,485;4;1;10
2,634;4;1;11
2,989;4;1;12
2,26;4;1;13
2,057;4;1;14
1,129;4;1;15
1,239;4;1;16
0,471;4;1;17
0,05;4;1;18
0,0;4;1;19
0,0;4;1;20
0,0;4;1;21
0,0;4;1;22
0,0;4;1;23
0,0;4;2;0
0,0;4;2;1
0,0;4;2;2
0,0;4;2;3
0,0;4;2;4
0,0;4;2;5
0,0;4;2;6
0,894;4;2;7
1,821;4;2;8
2,54;4;2;9
3,016;4;2;10
3,285;4;2;11
3,256;4;2;12
0,193;4;2;13
1,983;4;2;14
1,607;4;2;15
1,15;4;2;16
0,425;4;2;17
0,027;4;2;18
0,0;4;2;19
0,0;4;2;20
0,0;4;2;21
0,0;4;2;22
0,0;4;2;23
0,0;4;3;0
0,0;4;3;1
0,0;4;3;2
0,0;4;3;3
0,0;4;3;4
0,0;4;3;5
0,0;4;3;6
0,939;4;3;7
1,865;4;3;8
2,574;4;3;9
3,017;4;3;10
3,223;4;3;11
3,215;4;3;12
3,006;4;3;13
2,707;4;3;14
2,165;4;3;15
1,252;4;3;16
0,481;4;3;17
0,039;4;3;18
0,0;4;3;19
0,0;4;3;20
0,0;4;3;21
0,0;4;3;22
0,0;4;3;23
0,0;4;4;0
0,0;4;4;1
0,0;4;4;2
0,0;4;4;3
0,0;4;4;4
0,0;4;4;5
0,0;4;4;6
0,918;4;4;7
1,844;4;4;8
2,543;4;4;9
3,022;4;4;10
3,297;4;4;11
3,333;4;4;12
3,164;4;4;13
2,586;4;4;14
1,45;4;4;15
0,752;4;4;16
0,387;4;4;17
0,059;4;4;18
0,0;4;4;19
0,0;4;4;20
0,0;4;4;21
0,0;4;4;22
0,0;4;4;23
0,0;4;5;0
0,0;4;5;1
0,0;4;5;2
0,0;4;5;3
0,0;4;5;4
0,0;4;5;5
0,012;4;5;6
0,839;4;5;7
1,367;4;5;8
2,083;4;5;9
2,851;4;5;10
2,57;4;5;11
3,068;4;5;12
2,392;4;5;13
1,441;4;5;14
0,845;4;5;15
1,155;4;5;16
0,465;4;5;17
0,029;4;5;18
0,0;4;5;19
0,0;4;5;20
0,0;4;5;21
0,0;4;5;22
0,0;4;5;23
0,0;4;6;0
0,0;4;6;1
0,0;4;6;2
0,0;4;6;3
0,0;4;6;4
0,0;4;6;5
0,0;4;6;6
0,606;4;6;7
1,095;4;6;8
0,861;4;6;9
0,855;4;6;10
2,183;4;6;11
1,84;4;6;12
1,655;4;6;13
1,581;4;6;14
0,682;4;6;15
0,647;4;6;16
0,448;4;6;17
0,061;4;6;18
0,0;4;6;19
0,0;4;6;20
0,0;4;6;21
0,0;4;6;22
0,0;4;6;23
0,0;4;7;0
0,0;4;7;1
0,0;4;7;2
0,0;4;7;3
0,0;4;7;4
0,0;4;7;5
0,007;4;7;6
0,602;4;7;7
0,651;4;7;8
0,747;4;7;9
1,171;4;7;10
1,746;4;7;11
1,689;4;7;12
0,213;4;7;13
0,857;4;7;14
1,628;4;7;15
0,642;4;7;16
0,395;4;7;17
0,067;4;7;18
0,0;4;7;19
0,0;4;7;20
0,0;4;7;21
0,0;4;7;22
0,0;4;7;23
0,0;4;8;0
0,0;4;8;1
0,0;4;8;2
0,0;4;8;3
0,0;4;8;4
0,0;4;8;5
0,028;4;8;6
0,457;4;8;7
1,635;4;8;8
2,416;4;8;9
2,823;4;8;10
2,852;4;8;11
3,065;4;8;12
2,598;4;8;13
2,427;4;8;14
2,024;4;8;15
1,185;4;8;16
0,465;4;8;17
0,068;4;8;18
0,0;4;8;19
0,0;4;8;20
0,0;4;8;21
0,0;4;8;22
0,0;4;8;23
0,0;4;9;0
0,0;4;9;1
0,0;4;9;2
0,0;4;9;3
0,0;4;9;4
0,0;4;9;5
0,0;4;9;6
0,348;4;9;7
0,621;4;9;8
0,841;4;9;9
0,419;4;9;10
0,463;4;9;11
0,675;4;9;12
0,48;4;9;13
0,681;4;9;14
0,517;4;9;15
0,512;4;9;16
0,267;4;9;17
0,008;4;9;18
0,0;4;9;19
0,0;4;9;20
0,0;4;9;21
0,0;4;9;22
0,0;4;9;23
0,0;4;10;0
0,0;4;10;1
0,0;4;10;2
0,0;4;10;3
0,0;4;10;4
0,0;4;10;5
0,017;4;10;6
0,209;4;10;7
0,272;4;10;8
0,581;4;10;9
0,618;4;10;10
0,313;4;10;11
0,799;4;10;12
0,743;4;10;13
0,637;4;10;14
1,609;4;10;15
0,599;4;10;16
0,47;4;10;17
0,076;4;10;18
0,0;4;10;19
0,0;4;10;20
0,0;4;10;21
0,0;4;10;22
0,0;4;10;23
0,0;4;11;0
0,0;4;11;1
0,0;4;11;2
0,0;4;11;3
0,0;4;11;4
0,0;4;11;5
0,04;4;11;6
0,965;4;11;7
1,58;4;11;8
2,156;4;11;9
2,14;4;11;10
2,444;4;11;11
2,594;4;11;12
1,959;4;11;13
1,92;4;11;14
1,827;4;11;15
1,193;4;11;16
0,476;4;11;17
0,08;4;11;18
0,0;4;11;19
0,0;4;11;20
0,0;4;11;21
0,0;4;11;22
0,0;4;11;23
0,0;4;12;0
0,0;4;12;1
0,0;4;12;2
0,0;4;12;3
0,0;4;12;4
0,0;4;12;5
0,018;4;12;6
0,967;4;12;7
1,82;4;12;8
2,529;4;12;9
2,954;4;12;10
3,178;4;12;11
3,22;4;12;12
3,0;4;12;13
2,678;4;12;14
2,098;4;12;15
1,313;4;12;16
0,488;4;12;17
0,069;4;12;18
0,0;4;12;19
0,0;4;12;20
0,0;4;12;21
0,0;4;12;22
0,0;4;12;23
0,0;4;13;0
0,0;4;13;1
0,0;4;13;2
0,0;4;13;3
0,0;4;13;4
0,0;4;13;5
0,025;4;13;6
0,091;4;13;7
1,057;4;13;8
1,101;4;13;9
2,224;4;13;10
1,89;4;13;11
3,057;4;13;12
2,336;4;13;13
1,923;4;13;14
1,726;4;13;15
1,291;4;13;16
0,477;4;13;17
0,072;4;13;18
0,0;4;13;19
0,0;4;13;20
0,0;4;13;21
0,0;4;13;22
0,0;4;13;23
0,0;4;14;0
0,0;4;14;1
0,0;4;14;2
0,0;4;14;3
0,0;4;14;4
0,0;4;14;5
0,048;4;14;6
0,437;4;14;7
0,58;4;14;8
0,55;4;14;9
0,727;4;14;10
0,787;4;14;11
1,045;4;14;12
0,471;4;14;13
1,173;4;14;14
0,542;4;14;15
0,252;4;14;16
0,428;4;14;17
0,084;4;14;18
0,0;4;14;19
0,0;4;14;20
0,0;4;14;21
0,0;4;14;22
0,0;4;14;23
0,0;4;15;0
0,0;4;15;1
0,0;4;15;2
0,0;4;15;3
0,0;4;15;4
0,0;4;15;5
0,009;4;15;6
0,073;4;15;7
0,084;4;15;8
0,685;4;15;9
2,28;4;15;10
2,41;4;15;11
2,317;4;15;12
1,674;4;15;13
2,153;4;15;14
0,321;4;15;15
1,186;4;15;16
0,499;4;15;17
0,039;4;15;18
0,0;4;15;19
0,0;4;15;20
0,0;4;15;21
0,0;4;15;22
0,0;4;15;23
0,0;4;16;0
0,0;4;16;1
0,0;4;16;2
0,0;4;16;3
0,0;4;16;4
0,0;4;16;5
0,048;4;16;6
0,562;4;16;7
0,899;4;16;8
0,478;4;16;9
1,578;4;16;10
2,416;4;16;11
2,383;4;16;12
0,996;4;16;13
0,414;4;16;14
0,363;4;16;15
0,487;4;16;16
0,06;4;16;17
0,003;4;16;18
0,0;4;16;19
0,0;4;16;20
0,0;4;16;21
0,0;4;16;22
0,0;4;16;23
0,0;4;17;0
0,0;4;17;1
0,0;4;17;2
0,0;4;17;3
0,0;4;17;4
0,0;4;17;5
0,003;4;17;6
0,31;4;17;7
1,369;4;17;8
1,211;4;17;9
1,29;4;17;10
1,315;4;17;11
2,312;4;17;12
2,397;4;17;13
2,348;4;17;14
1,648;4;17;15
1,302;4;17;16
0,427;4;17;17
0,07;4;17;18
0,0;4;17;19
0,0;4;17;20
0,0;4;17;21
0,0;4;17;22
0,0;4;17;23
0,0;4;18;0
0,0;4;18;1
0,0;4;18;2
0,0;4;18;3
0,0;4;18;4
0,0;4;18;5
0,1;4;18;6
0,234;4;18;7
0,78;4;18;8
1,986;4;18;9
2,762;4;18;10
2,792;4;18;11
2,155;4;18;12
2,309;4;18;13
1,102;4;18;14
0,969;4;18;15
0,758;4;18;16
0,466;4;18;17
0,107;4;18;18
0,0;4;18;19
0,0;4;18;20
0,0;4;18;21
0,0;4;18;22
0,0;4;18;23
0,0;4;19;0
0,0;4;19;1
0,0;4;19;2
0,0;4;19;3
0,0;4;19;4
0,0;4;19;5
0,179;4;19;6
0,6;4;19;7
1,756;4;19;8
1,753;4;19;9
1,717;4;19;10
0,91;4;19;11
1,38;4;19;12
2,079;4;19;13
1,507;4;19;14
1,81;4;19;15
0,462;4;19;16
0,057;4;19;17
0,112;4;19;18
0,0;4;19;19
0,0;4;19;20
0,0;4;19;21
0,0;4;19;22
0,0;4;19;23
0,0;4;20;0
0,0;4;20;1
0,0;4;20;2
0,0;4;20;3
0,0;4;20;4
0,0;4;20;5
0,202;4;20;6
1,117;4;20;7
1,918;4;20;8
2,386;4;20;9
2,867;4;20;10
3,116;4;20;11
3,264;4;20;12
2,526;4;20;13
2,219;4;20;14
1,757;4;20;15
1,435;4;20;16
0,486;4;20;17
0,121;4;20;18
0,0;4;20;19
0,0;4;20;20
0,0;4;20;21
0,0;4;20;22
0,0;4;20;23
0,0;4;21;0
0,0;4;21;1
0,0;4;21;2
0,0;4;21;3
0,0;4;21;4
0,0;4;21;5
0,199;4;21;6
0,544;4;21;7
0,509;4;21;8
0,76;4;21;9
1,247;4;21;10
0,922;4;21;11
1,153;4;21;12
0,909;4;21;13
1,801;4;21;14
0,947;4;21;15
0,69;4;21;16
0,515;4;21;17
0,093;4;21;18
0,0;4;21;19
0,0;4;21;20
0,0;4;21;21
0,0;4;21;22
0,0;4;21;23
0,0;4;22;0
0,0;4;22;1
0,0;4;22;2
0,0;4;22;3
0,0;4;22;4
0,0;4;22;5
0,118;4;22;6
1,109;4;22;7
1,896;4;22;8
2,344;4;22;9
2,787;4;22;10
2,794;4;22;11
2,724;4;22;12
2,028;4;22;13
1,174;4;22;14
1,377;4;22;15
0,523;4;22;16
0,332;4;22;17
0,122;4;22;18
0,0;4;22;19
0,0;4;22;20
0,0;4;22;21
0,0;4;22;22
0,0;4;22;23
0,0;4;23;0
0,0;4;23;1
0,0;4;23;2
0,0;4;23;3
0,0;4;23;4
0,0;4;23;5
0,128;4;23;6
0,26;4;23;7
0,474;4;23;8
0,59;4;23;9
1,077;4;23;10
2,874;4;23;11
3,016;4;23;12
1,779;4;23;13
1,445;4;23;14
1,215;4;23;15
1,097;4;23;16
0,517;4;23;17
0,13;4;23;18
0,0;4;23;19
0,0;4;23;20
0,0;4;23;21
0,0;4;23;22
0,0;4;23;23
0,0;4;24;0
0,0;4;24;1
0,0;4;24;2
0,0;4;24;3
0,0;4;24;4
0,0;4;24;5
0,227;4;24;6
1,079;4;24;7
1,738;4;24;8
2,383;4;24;9
2,683;4;24;10
3,01;4;24;11
2,814;4;24;12
2,536;4;24;13
2,499;4;24;14
1,761;4;24;15
1,114;4;24;16
0,467;4;24;17
0,132;4;24;18
0,0;4;24;19
0,0;4;24;20
0,0;4;24;21
0,0;4;24;22
0,0;4;24;23
0,0;4;25;0
0,0;4;25;1
0,0;4;25;2
0,0;4;25;3
0,0;4;25;4
0,0;4;25;5
0,207;4;25;6
1,026;4;25;7
1,865;4;25;8
2,451;4;25;9
2,833;4;25;10
3,04;4;25;11
3,054;4;25;12
2,858;4;25;13
2,443;4;25;14
1,362;4;25;15
1,173;4;25;16
0,51;4;25;17
0,113;4;25;18
0,0;4;25;19
0,0;4;25;20
0,0;4;25;21
0,0;4;25;22
0,0;4;25;23
0,0;4;26;0
0,0;4;26;1
0,0;4;26;2
0,0;4;26;3
0,0;4;26;4
0,0;4;26;5
0,185;4;26;6
0,679;4;26;7
0,958;4;26;8
1,899;4;26;9
2,748;4;26;10
3,127;4;26;11
3,204;4;26;12
2,928;4;26;13
2,568;4;26;14
0,86;4;26;15
1,074;4;26;16
0,515;4;26;17
0,128;4;26;18
0,0;4;26;19
0,0;4;26;20
0,0;4;26;21
0,0;4;26;22
0,0;4;26;23
0,0;4;27;0
0,0;4;27;1
0,0;4;27;2
0,0;4;27;3
0,0;4;27;4
0,0;4;27;5
0,267;4;27;6
0,615;4;27;7
1,138;4;27;8
